"BE840346-EFA6-422A-8375-4FD9D7811954","87500","1996-05-31","SW7 4NT","F","N","L","","22C","ROSARY GARDENS","LONDON","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BE840346-EFA6-422A-8375-4FD9D7811954/current"
"EC63893F-60E4-4767-BAF0-9B6A859F7A52","45750","1996-04-17","TQ1 1PB","S","N","F","","59","PRINCES ROAD WEST","TORQUAY","TORQUAY","TORBAY","TORBAY","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC63893F-60E4-4767-BAF0-9B6A859F7A52/current"
"B267ECA4-4DF1-4B78-A32E-6B5837AC65EA","136995","1996-06-14","TW19 5DY","T","Y","F","","13","HARCOURT","WRAYSBURY","STAINES","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","http://landregistry.data.gov.uk/data/ppi/transaction/B267ECA4-4DF1-4B78-A32E-6B5837AC65EA/current"
"2A289E9F-7698-CDC8-E050-A8C063054829","44500","1996-07-26","UB3 4QH","F","N","L","","8","SANDOW CRESCENT","","HAYES","HILLINGDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A289E9F-7698-CDC8-E050-A8C063054829/current"
"BD577736-46DF-4BC2-BC8F-602DD25AD760","79000","1996-06-21","UB8 2HG","S","N","F","","7","MAYGOODS VIEW","COWLEY","UXBRIDGE","HILLINGDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BD577736-46DF-4BC2-BC8F-602DD25AD760/current"
"86A446B2-FC7E-4191-B78B-60E27C735C8A","85000","1996-01-31","W14 0JT","F","N","L","GROUND FLOOR FLAT","35","IRVING ROAD","LONDON","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/86A446B2-FC7E-4191-B78B-60E27C735C8A/current"
"763C05BD-27EE-41C6-9192-693966E9ECAC","80000","1996-03-29","WA2 0UP","D","N","L","","34","SOLWAY CLOSE","FEARNHEAD","WARRINGTON","WARRINGTON","WARRINGTON","A","http://landregistry.data.gov.uk/data/ppi/transaction/763C05BD-27EE-41C6-9192-693966E9ECAC/current"
"702EF0D1-AB60-4A1B-A2A1-C127E1EDE547","35000","1996-05-17","WA2 8SN","T","N","F","3","ROSEMOUNT COTTAGE","GOLBORNE ROAD","WINWICK","WARRINGTON","WARRINGTON","WARRINGTON","A","http://landregistry.data.gov.uk/data/ppi/transaction/702EF0D1-AB60-4A1B-A2A1-C127E1EDE547/current"
"F710D2FC-611A-4014-A6A4-AEBF5575ABAD","87500","1996-09-19","WA8 9WH","S","Y","F","","9","BRIDGEND CLOSE","WIDNES","WIDNES","HALTON","HALTON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F710D2FC-611A-4014-A6A4-AEBF5575ABAD/current"
"AD6F4B2F-CAFF-4B46-B359-D663C2AC90C9","89950","1996-08-12","WD3 3HG","S","N","F","","59","SPRINGFIELD CLOSE","CROXLEY GREEN","RICKMANSWORTH","THREE RIVERS","HERTFORDSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/AD6F4B2F-CAFF-4B46-B359-D663C2AC90C9/current"
"7B8E1C24-FB68-4C3B-A33F-9F4DCEC61891","30450","1996-02-09","WF16 9LT","T","N","F","","14D","JEREMY LANE","HECKMONDWIKE","HECKMONDWIKE","KIRKLEES","WEST YORKSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7B8E1C24-FB68-4C3B-A33F-9F4DCEC61891/current"
"4DF61DAB-0531-4A8F-83E5-0C4E4B11F25C","33000","1996-01-22","WN4 9EF","T","N","F","","1","MONICA TERRACE","ASHTON IN MAKERFIELD","WIGAN","WIGAN","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/4DF61DAB-0531-4A8F-83E5-0C4E4B11F25C/current"
"3CFF5DCC-20C5-40AE-8EE6-B83ED3DBC915","312500","1996-05-24","WR12 7AJ","D","N","F","","160","HIGH STREET","","BROADWAY","WYCHAVON","WORCESTERSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/3CFF5DCC-20C5-40AE-8EE6-B83ED3DBC915/current"
"9297F649-E44A-420D-B6BE-C8357D64DC16","35000","1996-09-27","WV10 6BD","S","N","F","","24","THREE TUNS LANE","WOLVERHAMPTON","WOLVERHAMPTON","WOLVERHAMPTON","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9297F649-E44A-420D-B6BE-C8357D64DC16/current"
